dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,125;25;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,19;0,25;99,14
2;1048576;0,0009765625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,25;25;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;27,89;0,55;98,07
2;1048576;0,0009765625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,19;0,25;99,14
2;1048576;0,0009765625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,8;1,36;104,79
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,43;0,01;99,98
2;1048576;0,03125;35;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,86;0,42;101,46
2;256;0,03125;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;37,53;9,09;131,97
2;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,59;1,15;104,04
2;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,58;0,14;100,49
2;1048576;0,03125;35;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,86;0,42;101,46
2;256;0,03125;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;37,53;9,09;131,97
2;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,59;1,15;104,04
2;4;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,58;0,14;100,49
2;1048576;0,03125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,86;0,42;101,46
2;256;0,03125;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;37,53;9,09;131,97
2;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,59;1,15;104,04
2;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,58;0,14;100,49
2;262144;0,0000305176;45;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,34
2;2048;0,001953125;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,66;0,22;100,79
2;1048576;1024;45;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,96;1,52;105,33
2;16;4;45;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,91;0,47;101,66
2;262144;0,0000305176;45;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,34
2;8192;0,0004882812;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,66;0,22;100,79
2;1048576;1024;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,96;1,52;105,33
2;16;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,91;0,47;101,66
2;262144;0,0000305176;45;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,34
2;8192;0,0004882812;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,66;0,22;100,79
2;1048576;1024;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,96;1,52;105,33
2;16;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,91;0,47;101,66
2;1048576;0,00390625;55;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,99;0,55;101,93
2;1048576;0,001953125;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;24,74;3,7;86,99
2;262144;0,0078125;55;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,57;1,13;103,98
2;64;4;55;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;29,01;0,57;102
2;1048576;0,00390625;55;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,99;0,55;101,93
2;4096;0,0078125;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;29,28;0,84;102,97
2;262144;0,0078125;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,57;1,13;103,98
2;262144;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;30,15;1,71;106,03
2;1048576;0,00390625;55;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,99;0,55;101,93
2;1048576;0,0009765625;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,06;0,38;98,65
2;262144;0,0078125;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,57;1,13;103,98
2;64;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;29,01;0,57;102
2;512;0,015625;65;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,94;0,5;101,77
2;131072;0,0000305176;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;131072;0,0078125;65;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,31
2;4;4;65;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;1048576;0,0078125;65;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;29,11;0,67;102,37
2;131072;0,0000305176;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;1048576;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,31
2;4;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;1048576;0,0078125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;29,11;0,67;102,37
2;131072;0,0000305176;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;1048576;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,31
2;4;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,69;0,25;100,87
2;131072;0,0000305176;75;4;RAE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,29
2;4096;0,001953125;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,35
2;1048576;1024;75;4;RAE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,25;0,81;102,83
2;8;4;75;4;RAE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,35
2;131072;0,0000305176;75;1;RMSE;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,29
2;4096;0,00390625;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,93;0,49;101,74
2;1048576;0,00390625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;28,9;0,46;101,62
2;8;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;27,3;28,1;28,44;28,82;0,38;101,35
2;131072;0,0000305176;75;5;COMBINED;2;RBF;3;EPSILON_SVR;27,3;28,1;28,44;28,81;0,37;101,29
2;16384;0,0009765625;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;27,3;28,1;28,44;28,83;0,39;101,37
2;1048576;1024;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;27,3;28,1;28,44;29,25;0,81;102,83
