dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;57,89;58,1;58,6;58,7;0,1;100,18
2;32768;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
2;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,89;58,1;58,6;58,3;0,3;99,49
2;1;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
2;1048576;0,0001220703;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,89;58,1;58,6;58,7;0,1;100,18
2;32768;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
2;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,89;58,1;58,6;58,3;0,3;99,49
2;1;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
2;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,89;58,1;58,6;58,7;0,1;100,18
2;32768;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
2;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,89;58,1;58,6;58,3;0,3;99,49
2;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,89;58,1;58,6;58,14;0,46;99,21
3;4096;0,0009765625;25;4;RAE;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,91;1,19;97,96
3;512;0,015625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;58,65;0,55;100,95
3;1048576;0,015625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
3;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,97;0,13;99,78
3;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,64;1,46;97,49
3;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;57,05;1,05;98,2
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
3;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,09;1,01;98,27
3;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,62;1,48;97,46
3;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;57,05;1,05;98,2
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
3;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,09;1,01;98,27
