dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,25;0,09;100,85
2;32;0,03125;65;4;RAE;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,24;0,08;100,74
2;8192;0,0009765625;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;11,21;0,05;100,41
2;1048576;0,015625;65;4;RAE;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,18;0,02;100,16
2;4;4;65;4;RAE;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,22;0,06;100,52
2;64;0,03125;65;1;RMSE;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,24;0,08;100,68
2;128;0,03125;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;10,14;1,02;90,83
2;1048576;1024;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,18;0,02;100,16
2;2;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,23;0,07;100,64
2;64;0,03125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,24;0,08;100,68
2;8192;0,0009765625;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;11,21;0,05;100,41
2;1048576;1024;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,18;0,02;100,16
2;2;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,23;0,07;100,64
2;64;0,03125;75;4;RAE;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,27;0,11;100,96
2;128;0,03125;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;10,24;0,92;91,79
2;1048576;0,015625;75;4;RAE;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,22;0,06;100,55
2;4;4;75;4;RAE;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,21;0,05;100,49
2;32;0,0625;75;1;RMSE;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,26;0,1;100,87
2;128;0,03125;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;10,24;0,92;91,79
2;1048576;0,015625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,22;0,06;100,55
2;4;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,21;0,05;100,49
2;32;0,0625;75;5;COMBINED;2;RBF;3;EPSILON_SVR;11,09;11,14;11,16;11,26;0,1;100,87
2;128;0,03125;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,09;11,14;11,16;10,24;0,92;91,79
2;1048576;0,015625;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,09;11,14;11,16;11,22;0,06;100,55
2;4;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;11,09;11,14;11,16;11,21;0,05;100,49
3;1048576;0,0078125;25;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,27;0,13;101,21
3;1;0,125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,07;0,07;99,33
3;524288;0,0004882812;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,19;0,05;100,43
3;0,0625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,24;0,1;100,89
3;16;0,0078125;25;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,26
3;2048;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,24;0,1;100,89
3;524288;0,0004882812;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,19;0,05;100,43
3;0,0625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,24;0,1;100,89
3;1048576;0,0078125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,27;0,13;101,21
3;1;0,125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,07;0,07;99,33
3;524288;0,0004882812;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,19;0,05;100,43
3;0,0625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,24;0,1;100,89
3;1048576;0,03125;35;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,25
3;32;0,0625;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,99;0,85;107,67
3;1048576;0,0009765625;35;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,34
3;0,125;4;35;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,3;0,16;101,47
3;1048576;0,03125;35;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,25
3;32;0,0625;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,99;0,85;107,67
3;1048576;0,0009765625;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,34
3;0,125;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,3;0,16;101,47
3;1048576;0,03125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,25
3;32;0,0625;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,99;0,85;107,67
3;1048576;0,0009765625;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,34
3;0,125;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,3;0,16;101,47
3;16384;0,0001220703;45;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,29
3;1024;0,00390625;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,28
3;1048576;0,001953125;45;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,45;0,31;102,81
3;0,5;4;45;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,32;0,18;101,65
3;16;0,0625;45;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,4;0,26;102,36
3;4096;0,0009765625;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,29
3;1048576;0,0004882812;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,3;0,16;101,44
3;0,125;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,4;0,26;102,29
3;16;0,0625;45;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,4;0,26;102,36
3;1024;0,00390625;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,28;0,14;101,28
3;1048576;0,0004882812;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,3;0,16;101,44
3;0,5;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,32;0,18;101,65
3;256;0,0078125;55;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,31;0,17;101,51
3;32768;0,001953125;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,55;0,41;103,7
3;1048576;1024;55;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,5;0,36;103,22
3;2;4;55;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,31;0,17;101,54
3;128;0,015625;55;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,35;0,21;101,84
3;65536;0,001953125;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,51;0,37;103,32
3;1048576;0,00390625;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,5;0,36;103,22
3;2;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,31;0,17;101,54
3;128;0,015625;55;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,35;0,21;101,84
3;65536;0,001953125;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,51;0,37;103,32
3;1048576;0,00390625;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,5;0,36;103,22
3;2;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,31;0,17;101,54
3;1048576;0,0001220703;65;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,53;0,39;103,47
3;2048;0,001953125;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,37
3;1048576;0,001953125;65;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,45;0,31;102,81
3;16;4;65;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,54;0,4;103,55
3;1048576;0,0001220703;65;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,53;0,39;103,47
3;131072;0,0000305176;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,36
3;1048576;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,52;0,38;103,41
3;262144;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;7,58;3,56;68,05
3;1048576;0,0001220703;65;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,53;0,39;103,47
3;2048;0,001953125;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,29;0,15;101,37
3;1048576;0,001953125;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,45;0,31;102,81
3;16;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,54;0,4;103,55
3;1048576;0,03125;75;4;RAE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,35;0,21;101,9
3;512;0,015625;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;11,03;0,11;99,01
3;1048576;0,0078125;75;4;RAE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,45;0,31;102,8
3;2;4;75;4;RAE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,25;0,11;100,95
3;1048576;0,0004882812;75;1;RMSE;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,38;0,24;102,16
3;512;0,03125;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;7,07;4,07;63,47
3;1048576;0,001953125;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,46;0,32;102,9
3;131072;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11;0,14;98,74
3;1048576;0,0078125;75;5;COMBINED;2;RBF;3;EPSILON_SVR;11,1;11,15;11,14;11,43;0,29;102,57
3;256;0,03125;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11,1;11,15;11,14;9,19;1,95;82,46
3;1048576;0,001953125;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11,1;11,15;11,14;11,46;0,32;102,9
3;4;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;11,1;11,15;11,14;11,25;0,11;100,95
4;1048576;0,03125;25;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,18;0,03;100,3
4;1048576;0,001953125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,25;0,1;100,91
4;32;0,0000305176;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,08;0,07;99,37
4;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,09;0,06;99,46
4;1048576;0,25;25;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,1;0,05;99,56
4;64;0,001953125;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,22;0,07;100,61
4;8192;0,0000305176;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,08;0,07;99,37
4;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,09;0,06;99,46
4;1048576;0,25;25;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,1;0,05;99,56
4;512;0,0002441406;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,22;0,07;100,61
4;16;0,0000305176;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,08;0,07;99,37
4;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,09;0,06;99,46
4;256;0,00390625;35;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,13;0,02;99,85
4;1048576;0,0625;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;-13041,63;13052,78;-116965,29
4;1048576;0,0002441406;35;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,18;0,03;100,26
4;0,5;4;35;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;1048576;0,0078125;35;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,14;0,01;99,9
4;1024;0,0004882812;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;1048576;0,0002441406;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,18;0,03;100,26
4;0,5;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;256;0,00390625;35;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,13;0,02;99,85
4;1048576;0,0625;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;-13041,63;13052,78;-116965,29
4;1048576;0,0002441406;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,18;0,03;100,26
4;0,5;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;512;0,0078125;45;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,31;0,16;101,48
4;2048;0,0009765625;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,98
4;524288;0,00390625;45;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,3;0,15;101,38
4;4;4;45;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;1048576;0,125;45;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,27;0,12;101,04
4;2048;0,0009765625;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,98
4;1048576;0,0009765625;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,29;0,14;101,23
4;4;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;1048576;0,125;45;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,27;0,12;101,04
4;2048;0,0009765625;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,98
4;1048576;0,0009765625;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,29;0,14;101,23
4;4;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,15;0;99,99
4;65536;0,0000305176;55;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,35
4;64;0,03125;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;12,61;1,46;113,06
4;1048576;1024;55;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,51;0,36;103,25
4;4;4;55;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,36
4;65536;0,0000305176;55;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,35
4;1024;0,001953125;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,2;0,05;100,45
4;1048576;0,0004882812;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,22;0,07;100,66
4;4;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,36
4;65536;0,0000305176;55;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,35
4;1024;0,001953125;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,2;0,05;100,45
4;1048576;0,0004882812;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,22;0,07;100,66
4;4;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,19;0,04;100,36
4;8192;0,0001220703;65;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,11;0,04;99,67
4;256;0,015625;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,4;0,25;102,25
4;1048576;1024;65;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,47;0,32;102,87
4;8;4;65;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,17
4;131072;0,0000305176;65;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,05;0,1;99,15
4;32768;0,0002441406;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,16
4;1048576;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,47;0,32;102,87
4;8;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,17
4;32768;0,0001220703;65;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,23
4;2048;0,00390625;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,15
4;1048576;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,47;0,32;102,87
4;8;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,06;0,09;99,17
4;1048576;0,0002441406;75;4;RAE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,38;0,23;102,03
4;131072;0,0002441406;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,2;0,05;100,49
4;1048576;1024;75;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,29;0,14;101,28
4;32;4;75;4;RAE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,21;0,06;100,5
4;1048576;0,0002441406;75;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,38;0,23;102,03
4;256;0,03125;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;12,38;1,23;111,01
4;1048576;0,00390625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,29;0,14;101,28
4;4;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,13;0,02;99,86
4;1048576;0,0002441406;75;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,1;11,15;11,38;0,23;102,03
4;512;0,015625;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,1;11,15;11,53;0,38;103,41
4;1048576;1024;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,1;11,15;11,29;0,14;101,28
4;4;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,1;11,15;11,13;0,02;99,86
5;1048576;0,125;25;4;RAE;2;RBF;3;EPSILON_SVR;11;11,06;11,1;11,1;0;99,98
5;1048576;0,00390625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,06;11,1;11,17;0,07;100,62
5;1048576;0,0002441406;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,06;11,1;10,97;0,13;98,79
5;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11;11,06;11,1;11,09;0,01;99,9
5;1048576;0,25;25;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,06;11,1;11,09;0,01;99,93
5;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,06;11,1;11,09;0,01;99,91
5;1048576;0,0002441406;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,06;11,1;10,97;0,13;98,79
5;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,06;11,1;11,09;0,01;99,9
