dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;0,125;1;25;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,23;0,45;98,33
2;16;0,00390625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,3;0,38;98,59
2;1048576;0,0078125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
2;0,0625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,3;0,38;98,58
2;1048576;0,001953125;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,76;0,08;100,31
2;256;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
2;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
2;0,0078125;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
2;0,125;1;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,23;0,45;98,33
2;1024;0,0078125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,56;0,12;99,57
2;1048576;0,0078125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
2;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
2;65536;0,0000305176;35;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,69;0,01;100,05
2;2048;0,0078125;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,57;0,11;99,58
2;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,32;0,36;98,65
2;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,7;0,02;100,09
2;1048576;0,03125;35;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;25,86;0,82;96,94
2;65536;0,0000305176;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,49;0,19;99,27
2;1048576;0,0078125;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,32;0,36;98,65
2;2;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,49;0,19;99,27
2;1048576;0,03125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;25,86;0,82;96,94
2;2048;0,0078125;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,57;0,11;99,58
2;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,32;0,36;98,65
2;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,7;0,02;100,09
2;1048576;0,03125;45;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;25,69;0,99;96,28
2;32768;0,0002441406;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,82;0,14;100,53
2;1048576;0,00390625;45;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,47;0,21;99,22
2;4;4;45;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,75;0,07;100,25
2;1048576;0,015625;45;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;25,99;0,69;97,42
2;131072;0,0000305176;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,75;0,07;100,25
2;1048576;0,00390625;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,47;0,21;99,22
2;4;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,75;0,07;100,25
2;1048576;0,03125;45;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;25,69;0,99;96,28
2;32768;0,0002441406;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,82;0,14;100,53
2;1048576;0,00390625;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,47;0,21;99,22
2;4;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,75;0,07;100,25
2;1048576;0,0009765625;55;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,64;0,04;99,84
2;1048576;0,0002441406;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;27,4;0,72;102,71
2;1048576;0,0078125;55;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,06;0,62;97,69
2;16384;4;55;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;27,84;1,16;104,36
2;16384;0,00390625;55;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,7;0,02;100,07
2;1048576;0,0002441406;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;27,4;0,72;102,71
2;1048576;0,0078125;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,06;0,62;97,69
2;256;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;27,4;0,72;102,7
2;1048576;0,0078125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,19;0,49;98,15
2;1048576;0,0002441406;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;27,4;0,72;102,71
2;1048576;0,0078125;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,06;0,62;97,69
2;8192;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;27,71;1,03;103,87
2;262144;0,0000305176;65;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,54;0,14;99,49
2;1024;0,015625;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;38,87;12,19;145,7
2;1048576;1024;65;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,03;0,65;97,57
2;16;4;65;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,58;0,1;99,61
2;262144;0,0000305176;65;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,54;0,14;99,49
2;16384;0,0009765625;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,58;0,1;99,62
2;1048576;1024;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,03;0,65;97,57
2;16;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,58;0,1;99,61
2;262144;0,0000305176;65;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,54;0,14;99,49
2;16384;0,0009765625;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,58;0,1;99,62
2;1048576;1024;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,03;0,65;97,57
2;16;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,58;0,1;99,61
2;1048576;0,0004882812;75;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,27;0,41;98,47
2;4096;0,0009765625;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,52;0,16;99,4
2;1048576;1024;75;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,01;0,67;97,48
2;32;4;75;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,68;0;99,98
2;262144;0,0004882812;75;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,69;0,01;100,04
2;16384;0,0002441406;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,52;0,16;99,41
2;1048576;1024;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,01;0,67;97,48
2;32;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,68;0;99,98
2;262144;0,0004882812;75;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,69;0,01;100,04
2;16384;0,0002441406;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,52;0,16;99,41
2;1048576;1024;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,01;0,67;97,48
2;32;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,68;0;99,98
3;131072;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,12;1,14;95,67
3;1048576;0,03125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;-60463,49;60489,75;-230249,4
3;262144;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,44;0,82;96,86
3;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;25,94;0,32;98,76
3;64;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
3;128;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
3;524288;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,42;0,84;96,8
3;0,00390625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
3;131072;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,12;1,14;95,67
3;1024;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;26,24;0,02;99,94
3;524288;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,42;0,84;96,8
3;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;26,25;0,01;99,94
3;1048576;0,015625;35;4;RAE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,66;0,6;97,7
3;524288;0,0000610352;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;24,72;1,54;94,13
3;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,02;1,24;95,28
3;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;25,3;0,96;96,34
3;1048576;0,0078125;35;1;RMSE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,85;0,41;98,45
3;262144;0,0000305176;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;25,24;1,02;96,1
3;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,02;1,24;95,28
3;8;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;25,24;1,02;96,1
3;1048576;0,015625;35;5;COMBINED;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,66;0,6;97,7
3;524288;0,0000610352;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;24,72;1,54;94,13
3;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,02;1,24;95,28
3;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;25,3;0,96;96,34
3;1048576;0,015625;45;4;RAE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;25,92;0,34;98,7
3;32768;0,0004882812;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;25,55;0,71;97,29
3;1048576;0,00390625;45;4;RAE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;24,66;1,6;93,89
