dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,03125;25;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,9;0,93;104,45
2;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,35;0,38;101,83
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,97
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,35;0,38;101,83
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,97
2;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,35;0,38;101,83
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,59;0,62;102,96
2;1048576;0,0625;35;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,35;1,38;106,58
2;32768;0,0000610352;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,76;0,79;103,75
2;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,29;0,32;101,54
2;1;4;35;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,71;0,74;103,55
2;1048576;0,0625;35;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,35;1,38;106,58
2;32768;0,0000305176;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,71;0,74;103,55
2;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,29;0,32;101,54
2;1;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,71;0,74;103,55
2;1048576;0,0625;35;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,35;1,38;106,58
2;2048;0,0004882812;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,71;0,74;103,55
2;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,29;0,32;101,54
2;1;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,71;0,74;103,55
2;128;0,0078125;45;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,65;0,68;103,24
2;8192;0,0002441406;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,62;0,65;103,12
2;1048576;0,001953125;45;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,46;0,49;102,34
2;0,5;4;45;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,82
2;32;0,03125;45;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,75;0,78;103,72
2;16384;0,0000610352;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,83
2;1048576;0,001953125;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,46;0,49;102,34
2;0,5;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,82
2;128;0,0078125;45;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;21,65;0,68;103,24
2;16384;0,0000610352;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,83
2;1048576;0,001953125;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,46;0,49;102,34
2;0,5;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,82
2;32;0,125;55;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,22;1,25;105,97
2;2048;0,0009765625;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,61;0,64;103,04
2;1048576;0,00390625;55;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,44;0,47;102,23
2;4;4;55;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,75;0,78;103,71
2;1048576;0,0625;55;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,29;1,32;106,29
2;2048;0,0009765625;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,61;0,64;103,04
2;1048576;1024;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,41;0,44;102,11
2;4;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,75;0,78;103,71
2;32;0,125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,22;1,25;105,97
2;2048;0,0009765625;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,61;0,64;103,04
2;1048576;1024;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,41;0,44;102,11
2;4;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,75;0,78;103,71
2;1048576;0,125;65;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,17;1,2;105,72
2;256;0,03125;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;19,71;1,26;94
2;262144;0,0078125;65;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,51;0,54;102,6
2;1;4;65;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,84
2;64;0,125;65;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,17;1,2;105,71
2;1024;0,001953125;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;21,61;0,64;103,05
2;1048576;0,00390625;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,5;0,53;102,54
2;1;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,84
2;64;0,125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,17;1,2;105,71
2;256;0,03125;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;19,71;1,26;94
2;262144;0,0078125;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,51;0,54;102,6
2;1;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,56;0,59;102,84
2;32;0,125;75;4;RAE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,04;1,07;105,1
2;1048576;0,001953125;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;27,99;7,02;133,48
2;131072;0,0078125;75;4;RAE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,7;0,73;103,49
2;262144;4;75;4;RAE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;25,01;4,04;119,25
2;32;0,125;75;1;RMSE;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,04;1,07;105,1
2;1048576;0,001953125;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;27,99;7,02;133,48
2;524288;0,00390625;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,7;0,73;103,46
2;1024;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,52;0,55;102,61
2;32;0,125;75;5;COMBINED;2;RBF;3;EPSILON_SVR;20,77;21,13;20,97;22,04;1,07;105,1
2;1048576;0,001953125;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,77;21,13;20,97;27,99;7,02;133,48
2;524288;0,00390625;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,77;21,13;20,97;21,7;0,73;103,46
2;1024;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;20,77;21,13;20,97;21,52;0,55;102,61
3;1048576;0,125;25;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,14;0,01;100,05
3;16384;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,23;0,1;100,45
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;20,87;0,26;98,77
3;0,5;4;25;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,23;0,1;100,46
3;16384;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,19;0,06;100,29
3;16384;0,0001220703;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,19;0,06;100,29
3;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;20,87;0,26;98,77
3;0,5;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,23;0,1;100,46
3;2048;0,0004882812;25;5;COMBINED;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,19;0,06;100,27
3;16384;0,0001220703;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,19;0,06;100,29
3;1048576;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;20,87;0,26;98,77
3;0,5;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,23;0,1;100,46
3;1048576;0,25;35;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,36;0,23;101,1
3;8192;0,0000305176;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,65
3;1048576;0,001953125;35;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,7
3;0,25;4;35;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,65
3;1048576;0,25;35;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,36;0,23;101,1
3;1024;0,0009765625;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,3;0,17;100,79
3;1048576;0,001953125;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,7
3;0,5;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,29;0,16;100,75
3;1048576;0,25;35;5;COMBINED;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,36;0,23;101,1
3;16384;0,0000305176;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,29;0,16;100,75
3;1048576;0,001953125;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,7
3;0,5;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,29;0,16;100,75
3;1048576;0,25;45;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,46;0,33;101,58
3;32;0,03125;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;20,98;0,15;99,31
3;1048576;0,001953125;45;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,64
3;1;4;45;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,35;0,22;101,05
3;1048576;0,25;45;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,46;0,33;101,58
3;1024;0,0004882812;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,31;0,18;100,85
3;1048576;0,001953125;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,64
3;0,5;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,31;0,18;100,85
3;1048576;0,25;45;5;COMBINED;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,46;0,33;101,58
3;2048;0,0002441406;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,31;0,18;100,85
3;1048576;0,001953125;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,64
3;1;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,35;0,22;101,05
3;128;0,0625;55;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,48;0,35;101,64
3;4096;0,0004882812;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,45;0,32;101,53
3;131072;0,0078125;55;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,13;0;99,99
3;2;4;55;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,45;0,32;101,53
3;512;0,03125;55;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,56;0,43;102,01
3;32768;0,001953125;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,73;0,6;102,86
3;131072;0,0078125;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,13;0;99,99
3;2;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,45;0,32;101,53
3;512;0,03125;55;5;COMBINED;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,56;0,43;102,01
3;16384;0,001953125;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,45;0,32;101,5
3;131072;0,0078125;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,13;0;99,99
3;2;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,45;0,32;101,53
3;1048576;0,5;65;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,62;0,49;102,32
3;262144;0,001953125;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;26,09;4,96;123,47
3;1048576;0,00390625;65;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,14;0,01;100,03
3;16;4;65;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,72
3;1048576;0,0000305176;65;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,34;0,21;101,01
3;64;0,0625;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;7,82;13,31;37
3;131072;0,0078125;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,14;0,01;100,03
3;16;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,72
3;1048576;0,0000305176;65;5;COMBINED;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,34;0,21;101,01
3;131072;0,001953125;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;23,27;2,14;110,11
3;1048576;0,00390625;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,14;0,01;100,03
3;16;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,28;0,15;100,72
3;16;0,125;75;4;RAE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,67
3;16384;0,0009765625;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;21,38;0,25;101,18
3;1048576;0,001953125;75;4;RAE;1;Polynomial;3;EPSILON_SVR;20,45;21,08;21,13;21,43;0,3;101,4
3;0,5;4;75;4;RAE;0;Linear;3;EPSILON_SVR;20,45;21,08;21,13;21,41;0,28;101,3
3;16;0,125;75;1;RMSE;2;RBF;3;EPSILON_SVR;20,45;21,08;21,13;21,27;0,14;100,67
3;256;0,015625;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,45;21,08;21,13;20,75;0,38;98,2
